date,close,open,high,low,volume/K,daliy_region,daily_opengian,daily_gain,ln_Rt
2020/3/5,4206.73 ,4150.21 ,4215.85 ,4127.04 ,231.82 ,0.021290789,0.017429662,0.013526688,0.022034639
2020/3/6,4138.51 ,4158.20 ,4181.31 ,4135.39 ,172.48 ,0.011042954,0.001923353,-0.004746469,-0.016349804
2020/3/9,3997.13 ,4063.08 ,4063.08 ,3995.13 ,208.10 ,0.016865187,-0.023140982,-0.016364703,-0.034759216
2020/3/10,4082.73 ,3975.23 ,4093.00 ,3954.75 ,197.42 ,0.034360809,-0.021858699,0.026683274,0.021189279
2020/3/11,4028.43 ,4090.93 ,4091.27 ,4028.40 ,161.66 ,0.015486161,0.02868972,-0.015395606,-0.01338916
2020/3/12,3950.91 ,3976.11 ,3987.43 ,3926.27 ,157.06 ,0.015457047,-0.028468374,-0.006358022,-0.01943079
2020/3/13,3895.31 ,3771.01 ,3937.18 ,3765.15 ,188.30 ,0.04467703,-0.052961084,0.032430395,-0.014172667
2020/3/16,3727.84 ,3899.86 ,3899.86 ,3720.51 ,185.97 ,0.047079899,0.033597785,-0.045111678,-0.043944288
2020/3/17,3709.68 ,3739.78 ,3786.89 ,3618.31 ,166.25 ,0.045538036,-0.041913869,-0.008081167,-0.004883358
2020/3/18,3636.26 ,3729.69 ,3775.85 ,3636.26 ,155.04 ,0.037669842,-0.002701666,-0.025369439,-0.019989939
2020/3/19,3589.09 ,3623.79 ,3647.99 ,3503.19 ,180.81 ,0.040502349,-0.028804681,-0.009621751,-0.013056992
2020/3/20,3653.22 ,3629.51 ,3663.95 ,3588.78 ,139.60 ,0.020729489,0.001577213,0.006511318,0.017710282
2020/3/23,3530.31 ,3542.68 ,3585.80 ,3523.79 ,137.11 ,0.017444486,-0.02421415,-0.003497817,-0.034223285
2020/3/24,3625.11 ,3598.65 ,3627.76 ,3545.45 ,143.10 ,0.022950287,0.015675272,0.007325858,0.026498947
2020/3/25,3722.52 ,3711.48 ,3732.65 ,3685.99 ,153.50 ,0.012579291,0.030871944,0.002970139,0.026516226
2020/3/26,3698.05 ,3692.61 ,3736.25 ,3681.27 ,112.31 ,0.014824633,-0.005097194,0.001472129,-0.006595205
2020/3/27,3710.06 ,3746.39 ,3758.78 ,3709.92 ,124.06 ,0.013084124,0.014459185,-0.009744661,0.003242395
2020/3/30,3674.11 ,3657.46 ,3690.64 ,3637.59 ,126.88 ,0.01447851,-0.024023792,0.004542009,-0.009737123
2020/3/31,3686.16 ,3708.14 ,3716.07 ,3676.20 ,111.45 ,0.010787048,0.013761486,-0.005945137,0.003274339
2020/4/1,3675.08 ,3682.30 ,3731.78 ,3670.97 ,119.35 ,0.016429399,-0.006992846,-0.001962656,-0.003010365
2020/4/2,3734.53 ,3656.32 ,3734.53 ,3652.32 ,115.17 ,0.022259392,-0.00708038,0.021164797,0.016047073
2020/4/3,3713.22 ,3721.48 ,3738.83 ,3698.98 ,99.83 ,0.010715622,0.017664262,-0.002222014,-0.005722549
2020/4/7,3798.02 ,3779.91 ,3803.63 ,3772.21 ,142.78 ,0.008294837,0.015578761,0.004779678,0.022580454
2020/4/8,3780.34 ,3776.42 ,3793.00 ,3767.29 ,111.39 ,0.006801353,-0.000923729,0.001037482,-0.004665926
2020/4/9,3792.81 ,3798.49 ,3801.72 ,3785.31 ,100.49 ,0.00432581,0.005827148,-0.00149645,0.003293217
2020/4/10,3769.18 ,3794.84 ,3824.74 ,3758.96 ,102.45 ,0.017348168,-0.00096137,-0.006784778,-0.006249698
2020/4/13,3753.26 ,3751.71 ,3769.88 ,3740.19 ,79.05 ,0.007906758,-0.011430513,0.00041306,-0.004232676
2020/4/14,3825.70 ,3777.83 ,3825.76 ,3764.98 ,110.64 ,0.016014591,0.006938035,0.012591686,0.019116661
2020/4/15,3797.36 ,3820.85 ,3829.80 ,3793.44 ,108.46 ,0.009539323,0.01132314,-0.006166823,-0.007435369
2020/4/16,3802.38 ,3777.80 ,3807.36 ,3774.56 ,95.95 ,0.008652216,-0.011331081,0.006485357,0.001321098
2020/4/17,3839.49 ,3831.92 ,3863.45 ,3821.42 ,132.00 ,0.010938485,0.014224153,0.001973562,0.009712359
2020/4/20,3853.46 ,3845.46 ,3853.80 ,3831.55 ,100.01 ,0.005790253,0.003527249,0.002078214,0.003631901
2020/4/21,3808.05 ,3838.23 ,3838.23 ,3780.00 ,102.92 ,0.015287313,-0.001881909,-0.007894076,-0.011854199
2020/4/22,3839.38 ,3789.13 ,3839.38 ,3782.21 ,85.90 ,0.0150024,-0.012874882,0.013174454,0.008193648
2020/4/23,3829.75 ,3851.91 ,3857.47 ,3826.56 ,95.51 ,0.008045301,0.016432688,-0.005769602,-0.002511368
2020/4/24,3796.97 ,3826.31 ,3827.21 ,3787.07 ,94.84 ,0.010543445,-0.006668237,-0.007697512,-0.008596147
2020/4/27,3822.77 ,3808.02 ,3842.87 ,3793.77 ,95.46 ,0.012859236,-0.004791523,0.003865922,0.00677191
2020/4/28,3849.15 ,3835.35 ,3859.68 ,3768.20 ,122.09 ,0.023986845,0.007151326,0.003591649,0.006877054
2020/4/29,3867.03 ,3837.51 ,3880.74 ,3833.72 ,95.86 ,0.012190246,0.000563023,0.007663052,0.004634426
2020/4/30,3912.58 ,3880.41 ,3921.70 ,3880.41 ,132.92 ,0.010584415,0.011117099,0.008256185,0.011710232
2020/5/6,3936.25 ,3867.26 ,3937.69 ,3865.99 ,139.86 ,0.018376463,-0.003394572,0.017682247,0.00603149
2020/5/7,3924.89 ,3937.59 ,3941.48 ,3915.90 ,105.52 ,0.006511099,0.018022615,-0.003230536,-0.002890168
2020/5/8,3963.62 ,3943.00 ,3979.66 ,3935.98 ,116.94 ,0.011036491,0.001372994,0.005215894,0.009819424
2020/5/11,3960.18 ,3974.76 ,3998.10 ,3944.50 ,122.67 ,0.013497045,0.008022514,-0.00367489,-0.00086827
2020/5/12,3960.24 ,3961.34 ,3970.11 ,3930.21 ,98.25 ,0.010100943,-0.003382017,-0.000277722,1.51507E-05
2020/5/13,3968.25 ,3946.64 ,3972.53 ,3932.57 ,88.19 ,0.010110015,-0.003717768,0.005460607,0.002020562
2020/5/14,3925.22 ,3952.20 ,3952.20 ,3924.05 ,88.53 ,0.007148102,0.001407802,-0.006849985,-0.010902791
2020/5/15,3912.82 ,3941.13 ,3945.20 ,3907.40 ,92.62 ,0.009627459,-0.002804902,-0.007209143,-0.003164059
2020/5/18,3922.91 ,3914.66 ,3946.43 ,3898.40 ,112.80 ,0.01224516,-0.006739004,0.002105245,0.002575384
2020/5/19,3956.25 ,3963.78 ,3966.85 ,3944.07 ,94.02 ,0.005759144,0.012469635,-0.001901509,0.008462882
2020/5/20,3935.22 ,3955.71 ,3955.71 ,3923.92 ,100.79 ,0.008068951,-0.002038011,-0.005193316,-0.005329818
2020/5/21,3913.79 ,3950.60 ,3951.74 ,3907.58 ,94.86 ,0.011237732,-0.001292639,-0.009361252,-0.005460575
2020/5/22,3824.06 ,3907.58 ,3907.58 ,3818.15 ,103.38 ,0.023152244,-0.01094921,-0.021605571,-0.023193529
2020/5/25,3829.32 ,3828.32 ,3835.63 ,3800.18 ,79.03 ,0.009285264,-0.020492192,0.000261177,0.001374556
2020/5/26,3872.77 ,3850.00 ,3874.75 ,3844.48 ,77.45 ,0.007842791,0.005647084,0.005896865,0.011282772
2020/5/27,3845.61 ,3873.70 ,3873.70 ,3838.42 ,83.71 ,0.009149299,0.006136974,-0.007277885,-0.007037775
2020/5/28,3856.63 ,3848.49 ,3885.42 ,3818.43 ,93.06 ,0.017391743,-0.006529259,0.002112882,0.002861507
2020/5/29,3867.02 ,3838.38 ,3872.30 ,3830.42 ,93.81 ,0.010874188,-0.002630461,0.007433782,0.002690439
2020/6/1,3971.34 ,3901.73 ,3976.32 ,3901.73 ,136.46 ,0.018936724,0.016369642,0.017683525,0.026619385
2020/6/2,3983.57 ,3969.95 ,3991.78 ,3958.98 ,144.30 ,0.00825083,0.017333456,0.003424902,0.003074833
2020/6/3,3983.65 ,4001.17 ,4018.68 ,3982.93 ,136.60 ,0.008935761,0.007833318,-0.004388334,2.00823E-05
2020/6/4,3982.19 ,3998.16 ,3999.81 ,3968.57 ,104.28 ,0.007841032,-0.000752563,-0.004002336,-0.000366565
2020/6/5,4001.25 ,3988.22 ,4001.25 ,3967.93 ,102.44 ,0.008362264,-0.002489239,0.003261796,0.004774893
2020/6/8,4021.95 ,4023.61 ,4050.22 ,4016.10 ,137.93 ,0.008459918,0.008834494,-0.00041265,0.005160047
2020/6/9,4047.03 ,4027.56 ,4052.16 ,4016.34 ,115.30 ,0.008879032,0.000981224,0.004822545,0.006216419
2020/6/10,4039.71 ,4046.23 ,4046.23 ,4024.42 ,112.27 ,0.005404782,0.00462485,-0.001612676,-0.001810372
2020/6/11,3995.88 ,4031.74 ,4043.01 ,3979.75 ,127.31 ,0.015770461,-0.003587539,-0.008934214,-0.010909077
2020/6/12,4003.08 ,3931.62 ,4011.06 ,3927.25 ,134.17 ,0.02111611,-0.02514649,0.01801251,0.001800235
2020/6/15,3954.99 ,3982.97 ,4007.14 ,3954.99 ,131.30 ,0.013099697,0.012976217,-0.007049699,-0.012085992
2020/6/16,4014.57 ,3995.58 ,4014.57 ,3987.86 ,111.05 ,0.006675497,0.003160978,0.004741493,0.014952171
2020/6/17,4017.59 ,4018.61 ,4018.61 ,3992.13 ,105.61 ,0.006611149,0.005747322,-0.000253851,0.000751977
2020/6/18,4044.38 ,4009.78 ,4047.56 ,4000.90 ,138.15 ,0.011594895,-0.002199695,0.008591886,0.006646043
2020/6/19,4098.71 ,4047.05 ,4109.36 ,4043.49 ,152.95 ,0.016159118,0.009251844,0.012684069,0.013344027
2020/6/22,4102.05 ,4097.51 ,4126.94 ,4088.78 ,155.83 ,0.009289575,0.012391251,0.001107377,0.000814559
2020/6/23,4121.79 ,4098.04 ,4124.73 ,4080.75 ,129.23 ,0.010719768,0.000129338,0.005778724,0.004800686
2020/6/24,4138.99 ,4128.10 ,4144.68 ,4123.36 ,121.71 ,0.005157219,0.007308442,0.002634544,0.004164262
2020/6/29,4109.72 ,4127.93 ,4137.37 ,4092.54 ,130.87 ,0.010894516,-4.1182E-05,-0.004421171,-0.007096897
2020/6/30,4163.96 ,4130.00 ,4174.42 ,4129.78 ,125.93 ,0.01075129,0.000501336,0.008189138,0.013111645
2020/7/1,4247.78 ,4172.64 ,4247.78 ,4163.50 ,169.99 ,0.020040427,0.010271522,0.017847565,0.019929949
2020/7/2,4335.84 ,4239.41 ,4340.10 ,4238.12 ,252.94 ,0.023777615,0.01587518,0.022491254,0.02051887
2020/7/3,4419.60 ,4353.19 ,4419.60 ,4348.45 ,290.49 ,0.016229734,0.026484801,0.015140285,0.019133831
2020/7/6,4670.09 ,4465.81 ,4678.11 ,4465.81 ,405.82 ,0.046443573,0.025541699,0.044727735,0.055129149
2020/7/7,4698.13 ,4739.61 ,4796.32 ,4688.06 ,406.01 ,0.022830106,0.059504245,-0.008790297,0.005986214
2020/7/8,4774.00 ,4692.86 ,4803.36 ,4670.65 ,348.08 ,0.028017425,-0.009912649,0.017142323,0.016019971
2020/7/9,4840.77 ,4770.08 ,4854.12 ,4757.29 ,351.05 ,0.02014965,0.016320872,0.014710723,0.013889271
2020/7/10,4753.13 ,4796.09 ,4821.37 ,4734.47 ,316.95 ,0.018188332,0.005437926,-0.008997654,-0.018270451
2020/7/13,4852.96 ,4742.37 ,4878.08 ,4741.87 ,321.65 ,0.028320127,-0.011263992,0.023051817,0.02078548
2020/7/14,4806.69 ,4836.17 ,4860.44 ,4729.93 ,297.24 ,0.027218566,0.019586074,-0.006114388,-0.009580131
2020/7/15,4744.47 ,4821.52 ,4837.48 ,4723.36 ,272.39 ,0.023873513,-0.003033854,-0.016109502,-0.013028968
2020/7/16,4516.25 ,4741.53 ,4772.56 ,4513.65 ,284.66 ,0.05577671,-0.016729363,-0.048677865,-0.049297726
2020/7/17,4544.70 ,4524.77 ,4601.37 ,4485.82 ,207.38 ,0.025432775,-0.046793121,0.004394972,0.006279715
2020/7/20,4680.30 ,4597.20 ,4681.94 ,4534.23 ,246.07 ,0.032057275,0.015880675,0.017914788,0.029400492
2020/7/21,4691.04 ,4697.50 ,4714.29 ,4661.44 ,200.42 ,0.011273908,0.02158303,-0.001376146,0.002292096
2020/7/22,4714.45 ,4682.66 ,4790.45 ,4675.35 ,224.20 ,0.024320326,-0.003164128,0.006765936,0.004977954
2020/7/23,4712.44 ,4668.74 ,4731.40 ,4607.66 ,234.32 ,0.026501006,-0.002977097,0.009316593,-0.00042644
2020/7/24,4505.59 ,4679.03 ,4691.70 ,4479.39 ,243.91 ,0.046308114,0.002201595,-0.037771975,-0.044886973
2020/7/27,4528.45 ,4535.01 ,4558.12 ,4482.44 ,171.42 ,0.016742717,-0.031263535,-0.001447571,0.00506087
2020/7/28,4568.26 ,4567.67 ,4590.25 ,4537.69 ,162.77 ,0.011516417,0.007175939,0.00012916,0.008752671
2020/7/29,4679.01 ,4559.16 ,4680.56 ,4548.85 ,186.70 ,0.028543307,-0.001864832,0.025948153,0.023954161
2020/7/30,4656.15 ,4689.76 ,4704.63 ,4649.77 ,166.97 ,0.011729374,0.028243012,-0.007192482,-0.004897623
2020/7/31,4695.05 ,4652.18 ,4741.81 ,4621.96 ,184.84 ,0.025600062,-0.008045481,0.009172835,0.008319836
2020/8/3,4771.31 ,4735.90 ,4771.37 ,4720.02 ,214.78 ,0.010820439,0.017835856,0.007449118,0.016112138
2020/8/4,4775.80 ,4778.49 ,4807.08 ,4747.77 ,239.98 ,0.012414797,0.008952815,-0.000563098,0.000940599
2020/8/5,4777.11 ,4761.76 ,4786.70 ,4711.27 ,196.70 ,0.015883728,-0.003507249,0.003218413,0.000274262
2020/8/6,4762.76 ,4779.24 ,4791.86 ,4691.16 ,227.85 ,0.021238758,0.00366419,-0.003454206,-0.003008429
2020/8/7,4707.93 ,4742.29 ,4749.02 ,4637.84 ,213.52 ,0.02368954,-0.007761397,-0.00727182,-0.011579011
2020/8/10,4724.87 ,4681.76 ,4757.66 ,4646.29 ,203.79 ,0.023686899,-0.012846034,0.00916594,0.003591726
2020/8/11,4681.78 ,4730.38 ,4791.53 ,4674.86 ,205.55 ,0.02465056,0.01033143,-0.010327158,-0.009161668
2020/8/12,4647.64 ,4668.89 ,4681.62 ,4566.27 ,202.89 ,0.024947525,-0.013084181,-0.004561792,-0.007318816
2020/8/13,4635.71 ,4666.49 ,4671.77 ,4626.10 ,152.55 ,0.009823834,-0.000514173,-0.006617813,-0.002570194
2020/8/14,4704.63 ,4627.61 ,4708.07 ,4617.63 ,147.29 ,0.019396471,-0.008366647,0.016506594,0.014757761
2020/8/17,4815.23 ,4727.12 ,4838.09 ,4721.36 ,268.00 ,0.024423121,0.021275601,0.018467674,0.023236681
2020/8/18,4812.76 ,4816.57 ,4825.39 ,4788.83 ,189.14 ,0.007605438,0.018745919,-0.000791332,-0.000513087
2020/8/19,4740.68 ,4804.67 ,4809.05 ,4738.01 ,192.44 ,0.014882343,-0.002473695,-0.013407776,-0.015090139
2020/8/20,4679.15 ,4708.13 ,4721.44 ,4662.80 ,158.37 ,0.012497712,-0.02029756,-0.006174332,-0.013064116
2020/8/21,4718.84 ,4717.79 ,4739.48 ,4684.81 ,142.66 ,0.011602065,0.002049668,0.000222537,0.008446537
2020/8/24,4755.85 ,4746.40 ,4769.47 ,4716.61 ,151.14 ,0.011144866,0.006045966,0.001989003,0.007812433
2020/8/25,4761.95 ,4769.21 ,4802.41 ,4746.31 ,141.70 ,0.011750401,0.004794237,-0.001523425,0.001281809
2020/8/26,4706.13 ,4761.72 ,4786.42 ,4689.88 ,151.31 ,0.020375746,-0.001571725,-0.011743033,-0.011791334
2020/8/27,4731.35 ,4718.06 ,4731.94 ,4679.36 ,119.04 ,0.011173918,-0.009211249,0.002812876,0.00534466
2020/8/28,4844.27 ,4727.29 ,4850.49 ,4719.35 ,159.40 ,0.027408653,0.001954401,0.024444464,0.023585989
2020/8/31,4816.22 ,4870.93 ,4901.21 ,4816.21 ,202.57 ,0.017494802,0.029932784,-0.011295496,-0.005807175
2020/9/1,4842.12 ,4803.39 ,4842.13 ,4791.78 ,138.40 ,0.010452757,-0.013962965,0.008030723,0.005363253
2020/9/2,4843.89 ,4859.08 ,4863.55 ,4797.52 ,157.99 ,0.013669506,0.011527201,-0.003131003,0.000365476
2020/9/3,4817.10 ,4841.50 ,4877.01 ,4800.06 ,145.67 ,0.015903909,-0.00362453,-0.005052503,-0.00554603
2020/9/4,4770.22 ,4737.24 ,4778.20 ,4726.56 ,120.03 ,0.010866241,-0.021769902,0.006937738,-0.009779662
2020/9/7,4669.37 ,4759.52 ,4789.30 ,4655.56 ,148.61 ,0.028322059,0.004692135,-0.019122664,-0.021368266
2020/9/8,4694.39 ,4683.83 ,4707.90 ,4639.05 ,139.20 ,0.014732345,-0.016030672,0.002252027,0.00534402
2020/9/9,4584.59 ,4634.25 ,4645.20 ,4558.03 ,162.28 ,0.018943916,-0.010641778,-0.010773694,-0.023667499
2020/9/10,4581.98 ,4632.10 ,4647.75 ,4572.21 ,150.65 ,0.016386555,-0.000464045,-0.01087911,-0.000569461
2020/9/11,4627.28 ,4572.26 ,4630.88 ,4563.11 ,115.30 ,0.014742506,-0.013002717,0.01196161,0.009838003
2020/9/14,4651.05 ,4652.05 ,4666.99 ,4625.99 ,107.24 ,0.008823922,0.01730037,-0.000214982,0.005123778
2020/9/15,4688.48 ,4649.45 ,4691.50 ,4630.54 ,101.92 ,0.013078869,-0.00055905,0.008359503,0.008015436
2020/9/16,4657.36 ,4683.01 ,4690.68 ,4638.46 ,108.75 ,0.011195147,0.007192133,-0.005492302,-0.006659672
2020/9/17,4632.71 ,4642.05 ,4664.95 ,4601.64 ,105.98 ,0.013664354,-0.008784987,-0.002014069,-0.005306754
2020/9/18,4737.09 ,4636.64 ,4737.80 ,4631.70 ,160.43 ,0.022648922,-0.001166113,0.021433057,0.022281013
2020/9/21,4691.43 ,4750.75 ,4752.98 ,4688.72 ,124.54 ,0.013612166,0.024312534,-0.01256506,-0.009685583
2020/9/22,4635.76 ,4654.22 ,4706.21 ,4622.11 ,119.67 ,0.018031602,-0.020528165,-0.00397418,-0.011937285
2020/9/23,4652.33 ,4639.66 ,4665.96 ,4623.55 ,95.83 ,0.009130793,-0.003133247,0.002727082,0.003568014
2020/9/24,4563.07 ,4623.95 ,4631.95 ,4562.21 ,112.59 ,0.01517079,-0.00339177,-0.013253676,-0.019372527
2020/9/25,4570.02 ,4582.48 ,4599.54 ,4554.72 ,93.02 ,0.009792241,-0.009008982,-0.002722755,0.001521939
2020/9/28,4581.91 ,4582.65 ,4613.63 ,4571.15 ,85.05 ,0.009250151,3.70971E-05,-0.000161492,0.00259836
2020/9/29,4591.80 ,4608.29 ,4616.68 ,4586.35 ,85.99 ,0.006591331,0.005579422,-0.003584751,0.002156162
2020/9/30,4587.40 ,4607.58 ,4634.72 ,4563.41 ,89.08 ,0.015505636,-0.000154082,-0.004389359,-0.000958689
2020/10/9,4681.14 ,4663.61 ,4695.40 ,4655.08 ,111.34 ,0.00862421,0.012087053,0.003751844,0.020228255
2020/10/12,4823.16 ,4705.19 ,4823.27 ,4704.16 ,155.79 ,0.025004898,0.008876328,0.02476316,0.029887645
2020/10/13,4839.20 ,4812.90 ,4845.92 ,4795.37 ,116.52 ,0.010486245,0.022633658,0.005449605,0.003320103
2020/10/14,4807.10 ,4830.46 ,4830.46 ,4795.91 ,111.91 ,0.00717823,0.003641888,-0.00484771,-0.006655426
2020/10/15,4798.74 ,4810.78 ,4833.89 ,4796.26 ,109.97 ,0.007815079,-0.004082468,-0.00250585,-0.001740608
2020/10/16,4791.68 ,4798.92 ,4825.55 ,4765.97 ,116.72 ,0.012423634,-0.002468341,-0.001509812,-0.001472303
2020/10/19,4755.49 ,4823.49 ,4849.60 ,4747.34 ,129.25 ,0.021311766,0.00510684,-0.014197992,-0.007581341
2020/10/20,4793.47 ,4751.37 ,4793.47 ,4739.46 ,98.05 ,0.01133137,-0.015064735,0.008821578,0.007954835
2020/10/21,4792.83 ,4801.63 ,4801.63 ,4758.85 ,103.81 ,0.008949401,0.010522446,-0.001834392,-0.000133524
2020/10/22,4777.98 ,4780.60 ,4791.81 ,4725.50 ,101.35 ,0.013934835,-0.004389382,-0.000548199,-0.003103188
2020/10/23,4718.49 ,4775.47 ,4802.46 ,4717.10 ,106.83 ,0.017934083,-0.001073663,-0.012003565,-0.01252903
2020/10/26,4691.24 ,4684.05 ,4713.39 ,4639.30 ,108.34 ,0.015843902,-0.019329278,0.00153382,-0.005791893
2020/10/27,4699.28 ,4680.14 ,4708.46 ,4671.85 ,92.66 ,0.007805752,-0.000835096,0.004081281,0.001712366
2020/10/28,4737.27 ,4703.00 ,4753.31 ,4685.60 ,108.46 ,0.014347242,0.004872579,0.007260417,0.008051715
2020/10/29,4772.92 ,4683.61 ,4803.03 ,4679.25 ,117.12 ,0.026109128,-0.004131423,0.018889097,0.007497257
2020/10/30,4695.33 ,4776.47 ,4778.51 ,4683.47 ,139.80 ,0.020089494,0.0196326,-0.017133382,-0.016389879
2020/11/2,4720.83 ,4702.75 ,4738.02 ,4695.44 ,142.87 ,0.009027502,-0.015554336,0.003837188,0.005416234
2020/11/3,4777.56 ,4743.17 ,4793.40 ,4734.17 ,136.06 ,0.012433551,0.008558245,0.007224267,0.011945324
2020/11/4,4813.66 ,4781.45 ,4825.46 ,4770.56 ,114.66 ,0.011442369,0.008038159,0.006713862,0.007527754
2020/11/5,4885.11 ,4861.34 ,4885.11 ,4838.00 ,139.25 ,0.009690391,0.016570272,0.004877683,0.014734094
2020/11/6,4885.72 ,4897.63 ,4897.63 ,4845.43 ,153.64 ,0.010715422,0.007437295,-0.00243475,0.000124861
2020/11/9,4981.35 ,4918.86 ,4997.80 ,4918.86 ,197.13 ,0.015921019,0.004325382,0.012624142,0.019384274
2020/11/10,4953.88 ,4995.41 ,4995.41 ,4928.93 ,176.27 ,0.013397565,0.015442694,-0.008348383,-0.005529831
2020/11/11,4904.90 ,4937.76 ,4957.58 ,4901.71 ,164.47 ,0.011333595,-0.011607704,-0.006677082,-0.009936402
2020/11/12,4908.46 ,4916.77 ,4926.34 ,4891.51 ,118.12 ,0.00709527,-0.004259976,-0.001691564,0.000725542
2020/11/13,4856.85 ,4886.98 ,4886.98 ,4825.76 ,133.69 ,0.01260629,-0.006077285,-0.006184446,-0.010570167
2020/11/16,4904.17 ,4880.96 ,4904.17 ,4848.62 ,148.77 ,0.011391735,-0.001232604,0.004743942,0.009695784
2020/11/17,4894.79 ,4903.12 ,4909.29 ,4865.39 ,151.49 ,0.008982452,0.004529815,-0.001700363,-0.001914489
2020/11/18,4891.67 ,4889.67 ,4911.09 ,4870.72 ,164.22 ,0.008254143,-0.002746921,0.000408942,-0.000637616
2020/11/19,4927.99 ,4880.92 ,4939.79 ,4870.20 ,133.68 ,0.014187816,-0.00179109,0.00959747,0.007397439
2020/11/20,4943.29 ,4928.22 ,4947.43 ,4922.59 ,129.40 ,0.005033435,0.009644141,0.003053233,0.003099904
2020/11/23,5005.03 ,4954.60 ,5029.65 ,4940.45 ,205.92 ,0.017893979,0.00533857,0.010126969,0.012412305
2020/11/24,4974.29 ,4997.05 ,5001.06 ,4960.98 ,156.64 ,0.008046588,0.0085313,-0.004565091,-0.00616076
2020/11/25,4910.70 ,4992.75 ,5004.77 ,4910.70 ,170.34 ,0.01897496,-0.000860878,-0.016570362,-0.012866149
2020/11/26,4919.59 ,4908.32 ,4925.29 ,4867.82 ,137.20 ,0.011736958,-0.017055136,0.002293469,0.001808696
2020/11/27,4980.77 ,4930.59 ,4980.77 ,4917.35 ,162.95 ,0.01281473,0.004526932,0.010125841,0.012359304
2020/11/30,4960.25 ,4994.11 ,5055.19 ,4960.25 ,262.64 ,0.018959296,0.012800562,-0.006803075,-0.004128355
2020/12/1,5067.10 ,4963.13 ,5072.55 ,4963.13 ,204.07 ,0.02180706,-0.006222628,0.020732072,0.021312519
2020/12/2,5067.14 ,5072.98 ,5090.61 ,5043.31 ,195.44 ,0.009335054,0.021891826,-0.00115186,7.89403E-06
2020/12/3,5057.06 ,5065.45 ,5072.30 ,5033.79 ,177.87 ,0.007621184,-0.001485437,-0.001657692,-0.001991269
2020/12/4,5065.92 ,5049.52 ,5072.39 ,5017.85 ,144.35 ,0.010810552,-0.00314979,0.003242571,0.001750473
2020/12/7,5022.23 ,5065.73 ,5067.87 ,5014.61 ,139.90 ,0.010564959,0.003205064,-0.008624195,-0.008661702
2020/12/8,5009.88 ,5029.11 ,5043.06 ,4998.92 ,123.07 ,0.008791152,-0.007255224,-0.003831067,-0.002462095
2020/12/9,4942.70 ,5022.38 ,5033.64 ,4942.52 ,138.92 ,0.018268058,-0.001339105,-0.015992184,-0.013500222
2020/12/10,4940.52 ,4931.29 ,4962.74 ,4919.77 ,125.91 ,0.008696226,-0.018303308,0.001869972,-0.000441152
2020/12/11,4889.63 ,4957.82 ,4957.82 ,4849.35 ,159.36 ,0.022121453,0.005365511,-0.013849492,-0.010353953
2020/12/14,4934.83 ,4903.63 ,4937.26 ,4887.66 ,120.80 ,0.01009686,-0.010990381,0.006342477,0.009201588
2020/12/15,4945.10 ,4931.60 ,4954.19 ,4904.79 ,118.34 ,0.010021405,0.005687732,0.002733708,0.002078963
2020/12/16,4953.87 ,4957.30 ,4968.86 ,4938.19 ,106.78 ,0.00619157,0.005197759,-0.000692148,0.001771902
2020/12/17,5017.48 ,4960.73 ,5021.62 ,4950.37 ,133.39 ,0.01429027,0.00069167,0.011374908,0.012758726
2020/12/18,4999.97 ,5014.32 ,5027.44 ,4979.00 ,128.05 ,0.009681841,0.010744912,-0.002865907,-0.003495903
2020/12/21,5046.84 ,4995.76 ,5048.51 ,4970.00 ,140.81 ,0.01567331,-0.003708266,0.010172752,0.009330392
2020/12/22,4964.77 ,5034.98 ,5055.13 ,4960.95 ,162.35 ,0.018806315,0.007820001,-0.014042582,-0.016395333
2020/12/23,5007.12 ,4977.30 ,5028.45 ,4968.15 ,140.29 ,0.012064248,-0.011521979,0.005973324,0.008493927
2020/12/24,5000.02 ,5006.00 ,5033.04 ,4979.24 ,114.42 ,0.010746906,0.005749618,-0.001195281,-0.001418987
2020/12/25,5042.01 ,4985.77 ,5042.10 ,4973.68 ,121.01 ,0.013662653,-0.004049338,0.011216957,0.0083629
2020/12/28,5064.41 ,5042.94 ,5089.34 ,5037.86 ,136.91 ,0.010166767,0.01140139,0.0042484,0.004432833
2020/12/29,5042.94 ,5071.45 ,5077.42 ,5034.31 ,141.20 ,0.008526782,0.005637527,-0.005637527,-0.0042484
2020/12/30,5113.71 ,5037.98 ,5113.71 ,5036.63 ,148.63 ,0.015187961,-0.006621565,0.01491996,0.013935923
2020/12/31,5211.29 ,5122.48 ,5215.62 ,5122.48 ,171.60 ,0.018019272,0.016633489,0.017188729,0.018902258
2021/1/4,5267.72 ,5212.93 ,5284.43 ,5190.94 ,211.71 ,0.017849963,0.017503381,0.010455554,0.010770205
2021/1/5,5368.50 ,5245.84 ,5368.50 ,5234.38 ,224.93 ,0.025300136,0.006293304,0.023113158,0.018950909
2021/1/6,5417.67 ,5386.51 ,5433.47 ,5341.43 ,193.77 ,0.017084565,0.026462298,0.005768154,0.009117294
2021/1/7,5513.66 ,5428.39 ,5513.66 ,5413.35 ,219.87 ,0.018360525,0.007744909,0.01558606,0.017562816
2021/1/8,5495.43 ,5526.29 ,5547.47 ,5442.69 ,204.33 ,0.019068544,0.017874115,-0.005599867,-0.003311812
2021/1/11,5441.16 ,5504.24 ,5555.69 ,5412.50 ,231.84 ,0.026111534,-0.003998,-0.011526431,-0.009924564
